Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-09-19,SMTK,yfinance,1.559999942779541,1.6100000143051147,1.4500000476837158,1.4500000476837158,1.4500000476837158,101400,0.0,0.0,1.0,1.559999942779541,1.4500000476837158
2025-09-22,SMTK,yfinance,1.4800000190734863,1.6399999856948853,1.4509999752044678,1.6399999856948853,1.6399999856948853,100300,0.0,0.0,1.0,1.4800000190734863,1.6399999856948853
2025-09-23,SMTK,yfinance,1.6200000047683716,1.6699999570846558,1.5700000524520874,1.6100000143051147,1.6100000143051147,155200,0.0,0.0,1.0,1.6200000047683716,1.6100000143051147
2025-09-24,SMTK,yfinance,1.7000000476837158,1.9299999475479128,1.5579999685287476,1.909999966621399,1.909999966621399,301800,0.0,0.0,1.0,1.7000000476837158,1.909999966621399
2025-09-25,SMTK,yfinance,1.909999966621399,2.0899999141693115,1.809999942779541,1.9900000095367432,1.9900000095367432,271800,0.0,0.0,1.0,1.909999966621399,1.9900000095367432
2025-09-26,SMTK,yfinance,1.9800000190734863,2.015000104904175,1.809999942779541,1.8799999952316284,1.8799999952316284,51600,0.0,0.0,1.0,1.9800000190734863,1.8799999952316284
2025-09-29,SMTK,yfinance,1.830000042915344,1.909999966621399,1.4600000381469729,1.559999942779541,1.559999942779541,111600,0.0,0.0,1.0,1.830000042915344,1.559999942779541
2025-09-30,SMTK,yfinance,1.6299999952316284,1.7949999570846558,1.5540000200271606,1.6799999475479126,1.6799999475479126,87700,0.0,0.0,1.0,1.6299999952316284,1.6799999475479126
2025-10-01,SMTK,yfinance,1.600000023841858,1.7400000095367432,1.559999942779541,1.7400000095367432,1.7400000095367432,38300,0.0,0.0,1.0,1.600000023841858,1.7400000095367432
2025-10-02,SMTK,yfinance,1.7200000286102295,2.5999999046325684,1.7000000476837158,2.200000047683716,2.200000047683716,1226200,0.0,0.0,1.0,1.7200000286102295,2.200000047683716
2025-10-03,SMTK,yfinance,2.25,2.3299999237060547,2.0,2.2799999713897705,2.2799999713897705,285800,0.0,0.0,1.0,2.25,2.2799999713897705
2025-10-06,SMTK,yfinance,2.390000104904175,2.927999973297119,2.25,2.7699999809265137,2.7699999809265137,510300,0.0,0.0,1.0,2.390000104904175,2.7699999809265137
